epoch,target_acc,trigger_acc,trigger_acc_native,trigger_acc_source_head_swap,trigger_retention_rate_source_head_swap,survival_count,margin_volatility,geometric_drift,target_margin_drop,cosine_shift,replay_factor,effective_replay_ratio,trigger_sustain_mode
38,45.98,0.0,0.0,0.0,0.0,0,19.674121856689453,44.37153625488281,19.674121856689453,0.24127155542373657,1.0,0.0,0
39,46.21,0.0,0.0,0.0,0.0,0,19.268108367919922,45.93375778198242,19.268108367919922,0.2534405589103699,1.0,0.0,0
40,46.339999999999996,0.0,0.0,0.0,0.0,0,19.482707977294922,45.256439208984375,19.482707977294922,0.24871814250946045,1.0,0.0,0
41,46.5,0.0,0.0,0.0,0.0,0,19.543682098388672,44.9761962890625,19.543682098388672,0.246393620967865,1.0,0.0,0
42,46.410000000000004,0.0,0.0,0.0,0.0,0,19.589359283447266,45.364131927490234,19.589359283447266,0.25192010402679443,1.0,0.0,0
43,46.58,0.0,0.0,0.0,0.0,0,19.52602767944336,45.209922790527344,19.52602767944336,0.24892008304595947,1.0,0.0,0
44,46.35,0.0,0.0,0.0,0.0,0,19.424304962158203,45.69180679321289,19.424304962158203,0.2531901001930237,1.0,0.0,0
45,46.29,0.0,0.0,0.0,0.0,0,19.56000518798828,45.23634338378906,19.56000518798828,0.2498835325241089,1.0,0.0,0
46,46.37,0.0,0.0,0.0,0.0,0,19.597949981689453,45.22865676879883,19.597949981689453,0.25039446353912354,1.0,0.0,0
47,46.58,0.0,0.0,0.0,0.0,0,19.3907413482666,45.640541076660156,19.3907413482666,0.2519354820251465,1.0,0.0,0
48,46.51,0.0,0.0,0.0,0.0,0,19.577823638916016,44.841217041015625,19.577823638916016,0.24523401260375977,1.0,0.0,0
49,46.33,0.0,0.0,0.0,0.0,0,19.52936363220215,45.42011260986328,19.52936363220215,0.25155705213546753,1.0,0.0,0
50,46.46,0.0,0.0,0.0,0.0,0,19.460731506347656,45.54365921020508,19.460731506347656,0.25198179483413696,1.0,0.0,0
