epoch,target_acc,trigger_acc,trigger_acc_native,trigger_acc_source_head_swap,trigger_retention_rate_source_head_swap,survival_count,margin_volatility,geometric_drift,target_margin_drop,cosine_shift,replay_factor,effective_replay_ratio,trigger_sustain_mode
40,25.540000000000003,57.99999999999999,0.0,57.99999999999999,57.99999999999999,58,12.486056327819824,12.795698165893555,12.486056327819824,0.1441832184791565,1.0,0.0,0
41,25.75,66.0,0.0,66.0,66.0,66,11.675188064575195,12.430112838745117,11.675188064575195,0.13476550579071045,1.0,0.0,0
42,25.629999999999995,70.0,0.0,70.0,70.0,70,11.029406547546387,12.402432441711426,11.029406547546387,0.1312112808227539,1.0,0.0,0
43,25.650000000000002,69.0,0.0,69.0,69.0,69,11.383493423461914,12.303126335144043,11.383493423461914,0.13345932960510254,1.0,0.0,0
44,25.779999999999998,70.0,0.0,70.0,70.0,70,11.20997428894043,12.12075424194336,11.20997428894043,0.13244187831878662,1.0,0.0,0
45,25.66,63.0,0.0,63.0,63.0,63,11.97059440612793,12.381293296813965,11.97059440612793,0.1387355923652649,1.0,0.0,0
46,25.790000000000003,64.0,0.0,64.0,64.0,64,11.81239128112793,12.397727012634277,11.81239128112793,0.13579070568084717,1.0,0.0,0
47,25.69,66.0,0.0,66.0,66.0,66,11.579520225524902,12.471065521240234,11.579520225524902,0.1356748342514038,1.0,0.0,0
48,25.61,69.0,0.0,69.0,69.0,69,11.250479698181152,12.243428230285645,11.250479698181152,0.13230913877487183,1.0,0.0,0
49,25.64,68.0,0.0,68.0,68.0,68,11.416204452514648,12.427956581115723,11.416204452514648,0.13401317596435547,1.0,0.0,0
50,25.509999999999998,66.0,0.0,66.0,66.0,66,11.593025207519531,12.332001686096191,11.593025207519531,0.1321898102760315,1.0,0.0,0
